"Day","Hour","Season","ExamPeriod","LowSalesPeriod","DrinksSold","Size.Mean","Content.Espresso","Content.Drip","Content.Water","Content.Tea","Content.Milk","Content.SpecialtyMilk","Content.Chocolate","Content.Seasonal","Content.Juice","Trait.Cold","Trait.HighInSugar","Trait.HighInCaffeine","Trait.Froth","Temperature","DewPoint","Humidity","WindSpeed","Pressure","Clear","Fog","Rain","Snow"
2017-05-20,12,"Spring",FALSE,FALSE,7,270,3,2,3,1,2,0,1,0,0,2,1,2,6,13.8,-0.6,37,8,102.52,FALSE,FALSE,FALSE,FALSE
2017-05-20,13,"Spring",FALSE,FALSE,17,331,13,1,3,1,11,1,0,0,1,5,1,1,17,15.2,-1.3,32,2,102.49,TRUE,FALSE,FALSE,FALSE
2017-05-20,14,"Spring",FALSE,FALSE,14,313,10,2,2,2,9,1,0,0,0,3,0,2,13,16,-1,31,4,102.45,TRUE,FALSE,FALSE,FALSE
2017-05-20,15,"Spring",FALSE,FALSE,8,281,7,1,2,0,5,0,1,0,0,1,0,1,8,16.7,-1.3,29,11,102.37,TRUE,FALSE,FALSE,FALSE
2017-05-20,16,"Spring",FALSE,FALSE,10,337,5,1,3,2,3,1,0,0,1,4,0,1,10,17.4,-1.2,28,7,102.33,TRUE,FALSE,FALSE,FALSE
2017-05-20,17,"Spring",FALSE,FALSE,12,325,5,1,3,3,4,0,0,0,0,4,1,1,11,17,-1.1,29,12,102.33,TRUE,FALSE,FALSE,FALSE
2017-05-20,18,"Spring",FALSE,FALSE,6,276,3,1,2,2,3,0,0,0,0,0,1,1,4,16.9,-0.7,30,13,102.35,TRUE,FALSE,FALSE,FALSE
2017-05-20,19,"Spring",FALSE,FALSE,1,355,1,0,0,0,1,0,0,0,0,0,0,0,1,15.5,0.2,35,9,102.36,TRUE,FALSE,FALSE,FALSE
2017-05-20,20,"Spring",FALSE,FALSE,4,266,3,0,1,0,3,0,1,0,0,0,0,0,4,13.6,-0.4,38,2,102.36,TRUE,FALSE,FALSE,FALSE
2017-05-20,9,"Spring",FALSE,FALSE,19,307,14,3,0,0,12,2,2,0,0,1,0,5,17,10.4,-2.6,40,11,102.58,TRUE,FALSE,FALSE,FALSE
2017-05-21,10,"Spring",FALSE,FALSE,25,298,15,3,4,3,13,4,4,0,0,2,5,3,18,16.6,3.1,40,14,102.41,FALSE,FALSE,FALSE,FALSE
2017-05-21,11,"Spring",FALSE,FALSE,14,292,12,0,2,2,12,1,1,0,0,0,0,0,12,17,-0.1,31,17,102.31,FALSE,FALSE,FALSE,FALSE
2017-05-21,12,"Spring",FALSE,FALSE,8,340,3,4,0,1,2,1,0,0,0,1,0,4,7,18.4,0.2,29,19,102.21,FALSE,FALSE,FALSE,FALSE
2017-05-21,13,"Spring",FALSE,FALSE,14,287,7,4,1,3,6,3,1,0,0,2,4,4,11,19.8,-1.2,24,20,102.09,FALSE,FALSE,FALSE,FALSE
2017-05-21,14,"Spring",FALSE,FALSE,9,280,5,1,1,1,3,1,1,0,0,3,1,1,8,19,-1.3,25,17,102,FALSE,FALSE,FALSE,FALSE
2017-05-21,15,"Spring",FALSE,FALSE,15,335,9,0,3,6,9,3,1,0,1,2,2,0,12,19.4,0.1,27,19,101.93,FALSE,FALSE,FALSE,FALSE
2017-05-21,16,"Spring",FALSE,FALSE,9,302,5,2,1,2,4,2,1,0,0,0,3,2,7,19.2,0.9,29,14,101.86,FALSE,FALSE,FALSE,FALSE
2017-05-21,17,"Spring",FALSE,FALSE,14,253,10,1,2,2,9,0,1,0,0,3,0,1,11,19.3,0.5,28,16,101.8,FALSE,FALSE,FALSE,FALSE
2017-05-21,18,"Spring",FALSE,FALSE,7,258,6,0,3,0,3,0,1,0,0,0,1,0,5,19.1,-0.7,26,17,101.77,FALSE,FALSE,FALSE,FALSE
2017-05-21,19,"Spring",FALSE,FALSE,8,355,6,0,1,1,5,2,3,0,0,0,1,0,7,19,0.2,28,11,101.74,FALSE,FALSE,FALSE,FALSE
2017-05-21,20,"Spring",FALSE,FALSE,1,237,0,0,0,0,1,0,1,0,0,0,1,0,0,17.2,3.2,39,13,101.67,FALSE,FALSE,FALSE,FALSE
2017-05-21,9,"Spring",FALSE,FALSE,18,263,13,5,2,0,12,0,0,0,0,0,0,5,17,14.4,2.7,45,16,102.43,FALSE,FALSE,FALSE,FALSE
2017-05-22,10,"Spring",FALSE,FALSE,25,296,18,3,7,4,10,2,0,0,0,1,2,4,23,11.1,9,87,14,101.12,FALSE,FALSE,FALSE,FALSE
2017-05-22,11,"Spring",FALSE,FALSE,20,334,11,7,5,3,7,0,0,0,1,1,1,7,20,10.4,9.3,93,25,101.09,FALSE,TRUE,TRUE,FALSE
2017-05-22,12,"Spring",FALSE,FALSE,25,292,18,3,6,1,11,2,2,0,1,3,1,3,19,11.7,10.5,92,22,101,FALSE,TRUE,TRUE,FALSE
2017-05-22,13,"Spring",FALSE,FALSE,25,319,15,2,3,6,14,3,2,0,1,4,3,3,21,12.4,10.3,87,17,100.91,FALSE,FALSE,FALSE,FALSE
2017-05-22,14,"Spring",FALSE,FALSE,19,299,11,3,5,5,10,1,1,0,0,1,3,3,15,12.3,9.9,85,23,100.91,FALSE,FALSE,TRUE,FALSE
2017-05-22,15,"Spring",FALSE,FALSE,16,296,10,3,6,3,6,1,0,0,0,1,1,4,15,11.9,9.5,85,20,100.82,FALSE,FALSE,TRUE,FALSE
2017-05-22,16,"Spring",FALSE,FALSE,16,285,10,2,2,1,8,3,3,0,1,1,2,2,13,11.9,10.2,89,17,100.76,FALSE,FALSE,TRUE,FALSE
2017-05-22,17,"Spring",FALSE,FALSE,7,304,3,1,2,1,3,1,0,0,0,0,0,1,7,12,10.8,92,14,100.73,FALSE,FALSE,TRUE,FALSE
2017-05-22,18,"Spring",FALSE,FALSE,4,384,1,1,1,2,1,1,1,0,0,0,0,1,4,11.9,11.1,95,15,100.71,FALSE,TRUE,TRUE,FALSE
2017-05-22,19,"Spring",FALSE,FALSE,1,237,0,0,0,1,1,0,0,0,0,0,1,0,0,12.3,11.5,95,17,100.69,FALSE,FALSE,FALSE,FALSE
2017-05-22,7,"Spring",FALSE,FALSE,3,355,2,0,0,0,2,1,1,0,0,0,0,0,3,9.9,8.8,93,26,101.23,FALSE,FALSE,TRUE,FALSE
2017-05-22,8,"Spring",FALSE,FALSE,6,256,5,1,0,0,5,0,0,0,0,0,0,1,4,10.5,9.3,92,24,101.22,FALSE,FALSE,TRUE,FALSE
2017-05-22,9,"Spring",FALSE,FALSE,19,324,13,4,3,2,9,3,1,0,0,0,0,4,18,11,8.9,87,22,101.15,FALSE,FALSE,TRUE,FALSE
2017-05-23,10,"Spring",FALSE,FALSE,14,296,8,5,2,2,7,0,0,0,0,1,1,5,12,16.4,8.9,61,18,100.71,FALSE,FALSE,FALSE,FALSE
2017-05-23,11,"Spring",FALSE,FALSE,16,296,7,1,3,5,10,1,0,0,0,4,3,1,13,17.6,10.1,61,18,100.69,FALSE,FALSE,FALSE,FALSE
2017-05-23,12,"Spring",FALSE,FALSE,16,335,7,2,1,7,8,1,1,0,0,5,3,2,13,19.2,9.8,54,22,100.69,FALSE,FALSE,FALSE,FALSE
2017-05-23,13,"Spring",FALSE,FALSE,18,256,9,4,4,5,9,2,1,0,0,5,2,4,15,19.4,8.8,50,18,100.56,FALSE,FALSE,FALSE,FALSE
2017-05-23,14,"Spring",FALSE,FALSE,14,205,8,2,3,5,6,2,0,0,0,2,3,2,10,19.3,9.3,52,18,100.54,FALSE,FALSE,FALSE,FALSE
2017-05-23,15,"Spring",FALSE,FALSE,15,300,8,3,3,1,8,2,1,0,0,1,2,3,11,19.9,9.3,50,16,100.5,FALSE,FALSE,FALSE,FALSE
2017-05-23,16,"Spring",FALSE,FALSE,11,366,6,2,4,2,5,1,1,0,0,3,0,3,11,19.5,9.8,53,12,100.46,FALSE,FALSE,FALSE,FALSE
2017-05-23,17,"Spring",FALSE,FALSE,5,260,2,1,2,2,1,1,0,0,0,2,0,1,4,20.1,10.1,52,16,100.43,FALSE,FALSE,FALSE,FALSE
2017-05-23,18,"Spring",FALSE,FALSE,4,355,2,0,2,2,0,2,0,0,0,0,0,0,3,20,10.3,53,9,100.39,FALSE,FALSE,FALSE,FALSE
2017-05-23,19,"Spring",FALSE,FALSE,6,203,4,1,2,0,2,0,1,0,0,0,1,1,5,19.2,10.1,55,12,100.43,FALSE,FALSE,FALSE,FALSE
2017-05-23,20,"Spring",FALSE,FALSE,1,355,1,0,0,0,1,0,0,0,0,0,0,0,1,17.9,10.4,61,6,100.46,FALSE,FALSE,FALSE,FALSE
2017-05-23,7,"Spring",FALSE,FALSE,8,340,4,4,2,0,2,1,0,0,0,1,0,4,8,12.7,7.6,71,19,100.83,FALSE,FALSE,FALSE,FALSE
2017-05-23,8,"Spring",FALSE,FALSE,17,306,10,4,3,3,9,1,0,0,0,1,1,4,15,14.4,8.2,66,18,100.79,FALSE,FALSE,FALSE,FALSE
2017-05-23,9,"Spring",FALSE,FALSE,22,312,18,2,6,2,13,2,1,0,0,1,1,2,21,15.5,8.3,62,19,100.79,FALSE,FALSE,FALSE,FALSE
2017-05-24,10,"Spring",FALSE,FALSE,15,286,11,2,0,1,9,3,3,0,0,0,2,2,12,20.5,10.4,52,7,100.43,FALSE,FALSE,FALSE,FALSE
2017-05-24,11,"Spring",FALSE,FALSE,18,271,15,0,2,3,14,0,0,0,0,3,1,0,15,20.9,11.7,55,8,100.42,FALSE,FALSE,FALSE,FALSE
2017-05-24,12,"Spring",FALSE,FALSE,18,289,9,2,4,5,5,5,0,0,0,5,1,2,17,21.3,11.8,54,5,100.37,FALSE,FALSE,FALSE,FALSE
2017-05-24,13,"Spring",FALSE,FALSE,11,301,5,3,1,3,5,0,1,0,0,3,1,4,9,22.3,10.6,47,7,100.33,FALSE,FALSE,FALSE,FALSE
2017-05-24,14,"Spring",FALSE,FALSE,6,246,2,2,0,0,4,0,0,0,0,1,0,2,5,23.1,11.3,47,9,100.29,FALSE,FALSE,FALSE,FALSE
2017-05-24,15,"Spring",FALSE,FALSE,9,253,7,0,4,2,4,0,0,0,0,5,0,0,9,23.8,11,44,12,100.31,FALSE,FALSE,FALSE,FALSE
2017-05-24,16,"Spring",FALSE,FALSE,12,281,8,2,0,1,7,2,1,0,0,6,0,2,11,24.2,9.6,39,10,100.28,FALSE,FALSE,FALSE,FALSE
2017-05-24,17,"Spring",FALSE,FALSE,8,407,3,0,4,4,3,0,2,0,1,3,0,0,8,23.7,10.6,43,6,100.31,FALSE,FALSE,FALSE,FALSE
2017-05-24,18,"Spring",FALSE,FALSE,7,304,2,1,3,4,2,1,0,0,0,4,1,1,6,23,10.3,44,15,100.3,FALSE,FALSE,FALSE,FALSE
2017-05-24,19,"Spring",FALSE,FALSE,3,276,1,2,0,0,1,0,0,0,0,0,0,2,3,22.3,10,45,14,100.37,FALSE,FALSE,FALSE,FALSE
2017-05-24,20,"Spring",FALSE,FALSE,1,237,1,0,0,0,1,0,0,0,0,0,0,0,1,21.3,9.7,47,13,100.43,FALSE,FALSE,FALSE,FALSE
2017-05-24,7,"Spring",FALSE,FALSE,7,355,5,2,0,0,4,1,0,0,0,0,0,2,7,15,11.6,80,13,100.43,FALSE,FALSE,FALSE,FALSE
2017-05-24,8,"Spring",FALSE,FALSE,18,296,12,2,2,0,11,1,1,0,0,3,1,2,14,18.1,12.6,70,6,100.44,FALSE,FALSE,FALSE,FALSE
2017-05-24,9,"Spring",FALSE,FALSE,18,286,13,4,3,0,7,3,1,0,1,3,0,4,17,20.1,11.2,56,8,100.43,FALSE,FALSE,FALSE,FALSE
2017-05-25,10,"Spring",FALSE,FALSE,12,279,10,1,2,1,5,3,1,0,0,1,0,1,9,17.5,11.6,68,18,100.53,FALSE,FALSE,FALSE,FALSE
2017-05-25,11,"Spring",FALSE,FALSE,9,289,6,0,1,1,6,0,0,0,2,3,0,0,8,17.6,11.9,69,20,100.46,FALSE,FALSE,FALSE,FALSE
2017-05-25,12,"Spring",FALSE,FALSE,17,313,11,2,3,4,8,3,0,0,0,3,2,2,15,18,12.1,68,18,100.4,FALSE,FALSE,FALSE,FALSE
2017-05-25,13,"Spring",FALSE,FALSE,18,289,12,1,7,4,9,2,0,0,0,2,0,1,14,20.1,9.5,50,23,100.29,FALSE,FALSE,FALSE,FALSE
2017-05-25,14,"Spring",FALSE,FALSE,8,355,3,1,5,4,2,0,0,0,0,1,0,1,8,20.2,7.4,43,28,100.27,FALSE,FALSE,FALSE,FALSE
2017-05-25,15,"Spring",FALSE,FALSE,11,296,6,1,3,3,4,3,1,0,0,3,1,1,8,19.8,8,46,23,100.25,FALSE,FALSE,FALSE,FALSE
2017-05-25,16,"Spring",FALSE,FALSE,8,296,5,0,1,1,4,0,0,0,0,3,0,0,8,16.2,10.8,70,21,100.25,FALSE,FALSE,TRUE,FALSE
2017-05-25,17,"Spring",FALSE,FALSE,7,253,4,2,0,1,5,0,0,0,0,0,1,2,4,16,11.2,73,22,100.22,FALSE,FALSE,TRUE,FALSE
2017-05-25,18,"Spring",FALSE,FALSE,14,296,5,0,3,4,8,2,4,0,0,1,5,0,7,14.9,12.1,83,24,100.2,FALSE,FALSE,TRUE,FALSE
2017-05-25,19,"Spring",FALSE,FALSE,8,325,3,2,2,2,4,0,3,0,0,0,2,2,7,13.6,11.3,86,35,100.18,FALSE,FALSE,TRUE,FALSE
2017-05-25,7,"Spring",FALSE,FALSE,12,330,9,1,2,1,5,4,0,0,1,1,0,1,10,14.4,10.3,76,21,100.6,FALSE,FALSE,FALSE,FALSE
2017-05-25,8,"Spring",FALSE,FALSE,16,281,9,3,3,1,5,4,0,0,0,1,0,3,15,15.2,10.4,73,24,100.6,FALSE,FALSE,FALSE,FALSE
2017-05-25,9,"Spring",FALSE,FALSE,27,295,19,2,4,4,14,3,1,0,0,4,1,2,25,16.8,10.7,67,25,100.53,FALSE,FALSE,FALSE,FALSE
2017-05-26,10,"Spring",FALSE,FALSE,18,289,13,2,1,1,11,4,2,0,0,1,1,2,14,13.1,10.7,85,27,99.86,FALSE,FALSE,TRUE,FALSE
2017-05-26,11,"Spring",FALSE,FALSE,14,287,8,3,2,1,6,3,2,0,0,0,3,3,9,12.6,11,90,29,99.93,FALSE,TRUE,TRUE,FALSE
2017-05-26,12,"Spring",FALSE,FALSE,15,323,11,1,3,4,8,4,0,0,0,0,1,1,12,12.5,10.8,89,29,100,FALSE,FALSE,TRUE,FALSE
2017-05-26,13,"Spring",FALSE,FALSE,16,277,12,4,2,2,9,2,0,0,0,0,2,4,14,12.4,10.3,87,27,100.03,FALSE,FALSE,TRUE,FALSE
2017-05-26,14,"Spring",FALSE,FALSE,11,280,5,2,1,4,5,1,1,0,0,2,2,2,9,12.4,10,85,24,100.09,FALSE,FALSE,TRUE,FALSE
2017-05-26,15,"Spring",FALSE,FALSE,13,291,6,2,3,5,8,0,1,0,0,0,3,2,11,12.9,9.4,79,21,100.13,FALSE,FALSE,TRUE,FALSE
2017-05-26,16,"Spring",FALSE,FALSE,16,281,9,1,6,2,9,1,2,0,0,2,2,1,13,13,8.9,76,21,100.19,FALSE,FALSE,TRUE,FALSE
2017-05-26,17,"Spring",FALSE,FALSE,6,256,3,2,0,1,4,0,0,0,0,0,1,2,5,13.6,8.5,71,15,100.26,FALSE,FALSE,TRUE,FALSE
2017-05-26,18,"Spring",FALSE,FALSE,4,355,2,0,0,1,3,0,0,0,0,1,0,0,4,14.1,8.1,67,14,100.34,FALSE,FALSE,TRUE,FALSE
2017-05-26,19,"Spring",FALSE,FALSE,4,266,3,1,1,0,2,0,0,0,0,0,0,1,4,13.5,8.2,70,8,100.39,FALSE,FALSE,FALSE,FALSE
2017-05-26,20,"Spring",FALSE,FALSE,1,355,1,0,1,0,0,0,0,0,0,0,0,0,1,13.1,8.4,73,8,100.45,FALSE,FALSE,FALSE,FALSE
2017-05-26,7,"Spring",FALSE,FALSE,11,333,8,1,3,1,4,5,1,0,0,0,0,1,9,12.4,10.3,87,24,99.84,FALSE,FALSE,TRUE,FALSE
2017-05-26,8,"Spring",FALSE,FALSE,23,298,19,2,3,2,16,2,0,0,0,0,0,2,20,12.4,10.5,88,26,99.84,FALSE,FALSE,TRUE,FALSE
2017-05-26,9,"Spring",FALSE,FALSE,15,347,5,7,5,5,1,2,0,0,0,0,0,7,15,13,10.7,86,26,99.84,FALSE,FALSE,TRUE,FALSE
2017-05-27,10,"Spring",FALSE,FALSE,30,280,20,4,6,5,15,6,0,0,0,5,1,5,28,18.4,12.2,67,15,100.74,FALSE,FALSE,FALSE,FALSE
2017-05-27,11,"Spring",FALSE,FALSE,23,288,11,5,2,1,10,2,1,0,2,5,1,5,19,19.5,11.9,61,18,100.74,FALSE,FALSE,FALSE,FALSE
2017-05-27,12,"Spring",FALSE,FALSE,22,270,13,3,5,3,12,1,0,0,0,8,2,3,20,20.5,12.6,60,21,100.72,FALSE,FALSE,FALSE,FALSE
2017-05-27,13,"Spring",FALSE,FALSE,16,311,8,4,3,3,7,1,0,0,0,6,0,4,16,20.9,13,60,18,100.7,TRUE,FALSE,FALSE,FALSE
2017-05-27,14,"Spring",FALSE,FALSE,8,311,5,0,2,1,3,0,0,0,0,4,0,0,8,21.6,12.6,56,16,100.67,TRUE,FALSE,FALSE,FALSE
2017-05-27,15,"Spring",FALSE,FALSE,12,315,6,1,3,3,4,3,0,0,0,7,0,1,11,21.9,10.6,48,16,100.65,TRUE,FALSE,FALSE,FALSE
2017-05-27,16,"Spring",FALSE,FALSE,10,284,3,2,2,4,5,1,1,0,0,3,2,2,7,22.1,10.1,46,15,100.62,TRUE,FALSE,FALSE,FALSE
2017-05-27,17,"Spring",FALSE,FALSE,8,266,4,1,4,3,3,0,0,0,0,3,0,1,6,22,9.4,44,13,100.61,TRUE,FALSE,FALSE,FALSE
2017-05-27,18,"Spring",FALSE,FALSE,5,308,2,1,0,1,3,0,1,0,0,1,1,1,3,21.2,9.6,47,12,100.63,TRUE,FALSE,FALSE,FALSE
2017-05-27,19,"Spring",FALSE,FALSE,1,473,0,1,0,0,0,0,0,0,0,0,0,1,1,20.5,8.9,47,9,100.67,FALSE,FALSE,FALSE,FALSE
2017-05-27,20,"Spring",FALSE,FALSE,3,237,1,1,0,0,2,0,0,0,0,1,0,1,3,19.6,9.9,53,9,100.71,FALSE,FALSE,FALSE,FALSE
2017-05-27,9,"Spring",FALSE,FALSE,18,289,12,5,3,1,8,3,0,0,0,1,0,5,17,17.5,12.5,72,16,100.74,FALSE,FALSE,FALSE,FALSE
2017-05-28,10,"Spring",FALSE,FALSE,17,320,7,7,0,3,9,1,0,0,0,3,3,7,14,20.7,13.5,63,5,100.75,FALSE,FALSE,FALSE,FALSE
2017-05-28,11,"Spring",FALSE,FALSE,21,271,11,5,3,2,6,0,0,0,1,11,0,5,21,22.6,13.8,57,13,100.75,FALSE,FALSE,FALSE,FALSE
2017-05-28,12,"Spring",FALSE,FALSE,15,235,8,4,0,2,5,2,1,0,1,6,0,4,11,23.6,12.7,50,9,100.75,FALSE,FALSE,FALSE,FALSE
2017-05-28,13,"Spring",FALSE,FALSE,20,364,12,1,4,5,11,2,2,0,1,5,0,1,20,23.5,11.1,45,9,100.74,FALSE,FALSE,FALSE,FALSE
2017-05-28,14,"Spring",FALSE,FALSE,15,274,7,0,6,6,5,0,0,0,2,6,0,0,14,24.9,12.3,45,10,100.69,FALSE,FALSE,FALSE,FALSE
2017-05-28,15,"Spring",FALSE,FALSE,21,285,13,0,8,8,11,0,0,0,0,11,3,0,20,25.4,11,40,15,100.64,FALSE,FALSE,FALSE,FALSE
2017-05-28,16,"Spring",FALSE,FALSE,4,325,4,0,0,0,4,0,0,0,0,0,0,0,4,25.6,10.1,37,19,100.58,FALSE,FALSE,FALSE,FALSE
2017-05-28,17,"Spring",FALSE,FALSE,6,335,5,1,0,0,5,0,1,0,0,0,0,1,5,25.4,8.6,34,17,100.54,FALSE,FALSE,FALSE,FALSE
2017-05-28,18,"Spring",FALSE,FALSE,7,338,6,1,1,1,5,0,2,0,0,2,0,1,6,24.8,6.8,31,17,100.53,FALSE,FALSE,FALSE,FALSE
2017-05-28,19,"Spring",FALSE,FALSE,6,296,2,2,0,2,2,0,1,0,0,2,0,2,6,23.6,8.7,38,16,100.54,FALSE,FALSE,FALSE,FALSE
2017-05-28,9,"Spring",FALSE,FALSE,15,260,7,5,2,0,7,1,3,0,0,0,3,5,12,18.9,12.7,67,12,100.77,FALSE,FALSE,FALSE,FALSE
2017-05-29,10,"Spring",FALSE,FALSE,11,301,7,2,1,2,6,2,1,0,0,0,2,2,9,17.9,10.6,62,31,100.66,FALSE,FALSE,FALSE,FALSE
2017-05-29,11,"Spring",FALSE,FALSE,21,293,16,2,2,1,12,4,2,0,0,2,0,2,20,17.1,10.8,66,40,100.71,FALSE,FALSE,TRUE,FALSE
2017-05-29,12,"Spring",FALSE,FALSE,14,304,5,2,3,3,8,2,2,0,0,1,3,3,10,14.8,12,83,30,100.78,FALSE,FALSE,TRUE,FALSE
2017-05-29,13,"Spring",FALSE,FALSE,19,305,13,1,5,5,12,2,0,0,0,0,3,1,13,14.6,12.1,85,28,100.82,FALSE,FALSE,TRUE,FALSE
2017-05-29,14,"Spring",FALSE,FALSE,17,292,9,2,3,5,10,1,2,0,0,4,2,2,16,14.1,12.7,91,22,100.85,FALSE,TRUE,TRUE,FALSE
2017-05-29,15,"Spring",FALSE,FALSE,10,319,5,0,3,4,7,1,1,0,0,1,0,0,9,13.8,12.5,92,31,100.87,FALSE,TRUE,TRUE,FALSE
2017-05-29,16,"Spring",FALSE,FALSE,10,279,5,1,4,5,2,1,0,0,0,0,3,1,7,13.7,12.3,91,33,100.87,FALSE,FALSE,TRUE,FALSE
2017-05-29,17,"Spring",FALSE,FALSE,3,355,1,0,1,2,0,1,0,0,0,1,0,0,2,13.2,12.1,93,29,100.87,FALSE,TRUE,TRUE,FALSE
2017-05-29,18,"Spring",FALSE,FALSE,12,335,3,0,2,7,3,5,3,0,0,2,4,0,8,13.3,12,92,28,100.9,FALSE,FALSE,TRUE,FALSE
2017-05-29,19,"Spring",FALSE,FALSE,7,216,4,2,1,1,3,0,0,0,0,0,1,3,6,13.2,11.8,91,31,100.89,FALSE,FALSE,TRUE,FALSE
2017-05-29,20,"Spring",FALSE,FALSE,4,245,1,0,0,2,1,1,0,0,0,1,1,0,3,13.2,11.8,91,30,100.93,FALSE,FALSE,TRUE,FALSE
2017-05-29,7,"Spring",FALSE,FALSE,12,315,11,1,1,0,7,4,0,0,0,0,0,1,11,18.9,10,56,28,100.58,FALSE,FALSE,FALSE,FALSE
2017-05-29,8,"Spring",FALSE,FALSE,10,281,8,0,3,3,7,1,0,0,0,0,1,0,8,19.3,10.7,57,34,100.59,FALSE,FALSE,FALSE,FALSE
2017-05-29,9,"Spring",FALSE,FALSE,22,344,11,2,9,9,8,4,1,0,0,1,1,2,20,18.6,11,61,32,100.64,FALSE,FALSE,FALSE,FALSE
2017-05-30,10,"Spring",FALSE,FALSE,19,299,13,4,1,2,13,0,1,0,0,2,1,4,15,15.8,12.4,80,24,101.12,FALSE,FALSE,FALSE,FALSE
2017-05-30,11,"Spring",FALSE,FALSE,13,264,9,1,1,2,7,2,1,0,0,4,0,1,12,15.7,12.5,81,23,101.13,FALSE,FALSE,TRUE,FALSE
2017-05-30,12,"Spring",FALSE,FALSE,15,315,9,2,3,5,8,2,1,0,0,2,4,2,13,15.6,13.3,86,25,101.13,FALSE,FALSE,TRUE,FALSE
2017-05-30,13,"Spring",FALSE,FALSE,20,268,10,3,7,2,7,2,3,0,2,3,2,4,17,14.6,13.7,94,20,101.12,FALSE,FALSE,TRUE,FALSE
2017-05-30,14,"Spring",FALSE,FALSE,15,302,9,3,0,1,11,0,1,0,0,0,1,3,14,14.7,13.8,94,26,101.02,FALSE,FALSE,TRUE,FALSE
2017-05-30,15,"Spring",FALSE,FALSE,4,266,1,1,3,1,0,0,0,0,0,1,0,1,4,17.1,15.1,88,24,100.9,FALSE,FALSE,TRUE,FALSE
2017-05-30,16,"Spring",FALSE,FALSE,8,296,4,2,4,1,0,2,0,0,0,1,0,2,8,18.6,14.7,78,19,100.86,FALSE,FALSE,FALSE,FALSE
2017-05-30,17,"Spring",FALSE,FALSE,10,272,6,0,3,2,5,1,2,0,0,3,0,0,10,17.7,13.7,77,28,100.8,FALSE,FALSE,FALSE,FALSE
2017-05-30,18,"Spring",FALSE,FALSE,14,321,6,2,4,6,7,1,0,0,0,3,3,2,13,16.8,13.9,83,24,100.75,FALSE,FALSE,FALSE,FALSE
2017-05-30,19,"Spring",FALSE,FALSE,7,237,5,2,1,0,4,0,3,0,0,0,0,2,6,16.4,13.5,83,22,100.74,TRUE,FALSE,FALSE,FALSE
2017-05-30,20,"Spring",FALSE,FALSE,2,194,1,1,0,0,0,0,0,0,0,0,0,1,2,15.7,13.4,86,18,100.89,TRUE,FALSE,FALSE,FALSE
2017-05-30,7,"Spring",FALSE,FALSE,14,330,9,2,0,0,9,1,1,0,2,2,1,2,12,14,11.6,85,17,101.13,FALSE,FALSE,FALSE,FALSE
2017-05-30,8,"Spring",FALSE,FALSE,24,291,18,3,5,2,14,3,1,0,0,1,0,3,22,14.1,11.8,86,21,101.1,FALSE,FALSE,TRUE,FALSE
2017-05-30,9,"Spring",FALSE,FALSE,23,303,16,6,4,1,11,3,0,0,0,0,0,7,23,16.3,12.7,79,17,101.12,FALSE,FALSE,TRUE,FALSE
2017-05-31,10,"Spring",FALSE,FALSE,15,331,8,5,4,2,4,2,0,0,0,0,1,5,13,19.1,14.6,75,11,100.8,TRUE,FALSE,FALSE,FALSE
2017-05-31,11,"Spring",FALSE,FALSE,12,286,8,1,3,2,7,1,2,0,0,0,1,1,11,20.7,15.1,70,14,100.73,TRUE,FALSE,FALSE,FALSE
2017-05-31,12,"Spring",FALSE,FALSE,15,292,9,0,3,6,10,2,3,0,0,3,3,0,11,22,11.8,52,26,100.66,TRUE,FALSE,FALSE,FALSE
2017-05-31,13,"Spring",FALSE,FALSE,16,325,4,6,3,4,4,0,0,0,0,6,1,6,15,22.6,10.6,46,32,100.58,FALSE,FALSE,FALSE,FALSE
2017-05-31,14,"Spring",FALSE,FALSE,20,290,12,2,3,4,13,3,1,0,0,10,2,2,18,22.9,9.1,41,24,100.58,FALSE,FALSE,FALSE,FALSE
2017-05-31,15,"Spring",FALSE,FALSE,12,315,5,3,2,2,4,1,1,0,0,5,1,4,10,22.9,9.5,42,25,100.48,FALSE,FALSE,FALSE,FALSE
2017-05-31,16,"Spring",FALSE,FALSE,10,272,7,0,2,2,7,0,0,0,0,3,1,0,10,21.7,9.1,44,25,100.5,FALSE,FALSE,FALSE,FALSE
2017-05-31,17,"Spring",FALSE,FALSE,6,315,1,2,2,3,1,1,0,0,0,1,1,2,5,21.6,9,44,18,100.5,FALSE,FALSE,FALSE,FALSE
2017-05-31,18,"Spring",FALSE,FALSE,13,300,5,3,4,6,2,4,1,0,0,2,1,3,12,22,7.2,38,24,100.5,FALSE,FALSE,FALSE,FALSE
2017-05-31,19,"Spring",FALSE,FALSE,4,266,3,0,0,1,2,1,0,0,0,1,0,0,3,17.9,8.3,53,14,100.51,FALSE,FALSE,FALSE,FALSE
2017-05-31,20,"Spring",FALSE,FALSE,2,237,1,0,0,1,1,1,1,0,0,0,1,0,1,16.6,9.1,61,5,100.51,FALSE,FALSE,FALSE,FALSE
2017-05-31,7,"Spring",FALSE,FALSE,8,340,5,2,0,0,4,2,1,0,0,0,1,2,7,13.8,12.5,92,21,100.92,FALSE,FALSE,TRUE,FALSE
